id,relationship_type_id,person1_id,person2_id
615,1,2607,2565
616,1,2607,2285
617,1,2607,2289
618,1,2607,2290
619,1,2607,2291
620,1,2607,2523
621,1,2607,2580
622,1,2607,2295
623,1,2607,2296
624,1,2607,2301
625,1,2607,2593
626,1,2607,2594
627,1,2607,731
628,1,2607,2344
629,1,2607,2675
630,1,2607,2685
631,1,2607,2686
632,1,2607,2687
633,1,2607,2699
634,1,2607,2762
635,1,2607,2763
636,1,2607,2764
637,1,2607,2768
638,1,2607,2769
639,1,2309,2553
640,1,2309,2554
641,1,2309,2518
642,1,2309,2565
643,1,2309,2285
644,1,2309,2289
645,1,2309,2290
646,1,2309,2291
647,1,2309,2523
648,1,2309,2580
649,1,2309,2295
650,1,2309,2296
651,1,2309,2301
652,1,2309,2593
653,1,2309,2594
654,1,2309,2529
655,1,2309,730
656,1,2309,731
657,1,2309,2658
658,1,2309,2535
659,1,2309,1216
660,1,2309,2732
661,1,2309,2769
662,1,2608,2261
663,1,2608,2544
664,1,2608,2262
665,1,2608,2263
666,1,2608,2277
667,1,2608,2389
668,1,2608,2793
669,1,2608,2452
670,1,2608,2804
671,1,2608,2483
672,1,2608,2494
673,1,2608,2495
674,1,2610,2660
675,1,2610,2345
676,1,2610,2746
677,1,2610,2757
678,1,2610,2772
679,1,2612,2753
680,1,2613,2753
681,1,2615,2604
682,1,2615,2310
683,1,2615,2648
684,1,2615,2649
685,1,2616,2375
686,1,2310,2615
687,1,2310,2375
688,1,2618,730
689,1,2618,731
690,1,2618,2658
691,1,2618,2659
692,1,2618,2661
693,1,2618,2662
694,1,2618,2344
695,1,2618,2669
696,1,2618,2376
697,1,2618,2769
698,1,2618,2463
699,1,2618,2849
700,1,2618,2494
701,1,2618,2495
702,1,2620,2579
703,1,2311,2658
704,1,2311,2659
705,1,2311,2669
706,1,2311,2746
707,1,2311,2757
708,1,2311,2846
709,1,2311,2494
710,1,2311,2495
711,1,403,2687
712,1,403,2765
713,1,2621,2687
714,1,2621,2765
715,1,2622,2261
716,1,2622,2544
717,1,2622,2262
718,1,2622,2263
719,1,2622,2760
720,1,2622,2424
721,1,2622,2775
722,1,2622,2835
723,1,2623,2261
724,1,2623,2544
725,1,2623,2262
726,1,2623,2263
727,1,2623,2760
728,1,2623,2424
729,1,2623,2775
730,1,2623,2835
731,1,2624,2261
732,1,2624,2544
733,1,2624,2262
734,1,2624,2263
735,1,2624,2760
736,1,2624,2424
737,1,2624,2775
738,1,2624,2835
739,1,2625,2261
740,1,2625,2544
741,1,2625,2262
742,1,2625,2263
743,1,2625,2593
744,1,2625,2594
745,1,2625,2625
746,1,2625,2344
747,1,2625,2760
748,1,2625,2424
749,1,2625,2763
750,1,2625,2775
751,1,2625,2829
752,1,2625,2830
753,1,2625,2831
754,1,2625,2471
755,1,2625,2513
756,1,2625,2833
757,1,2625,2834
758,1,2625,2872
759,1,2314,2261
760,1,2314,2544
761,1,2314,2262
762,1,2314,2263
763,1,2314,2625
764,1,2314,2344
765,1,2314,2665
766,1,2314,2763
767,1,2314,2775
768,1,2314,2830
769,1,2314,2835
770,1,2314,2872
771,1,2315,2816
772,1,2627,2261
773,1,2627,2544
774,1,2627,2262
775,1,2627,2263
776,1,2627,2763
777,1,2627,2775
778,1,2627,2829
779,1,2627,2830
780,1,2627,2831
781,1,2627,2832
782,1,2627,2471
783,1,2627,2513
784,1,2627,2833
785,1,2627,2834
786,1,2627,2872
787,1,2629,2302
788,1,2629,2631
789,1,2629,2632
790,1,2629,2646
791,1,2629,2656
792,1,2629,730
793,1,2629,2657
794,1,2629,731
795,1,2629,2351
796,1,2629,776
797,1,2629,2353
798,1,2629,2677
799,1,2629,853
800,1,2629,2535
801,1,2629,2729
802,1,2629,1216
803,1,2629,2764
804,1,2629,2766
805,1,2629,2768
806,1,2629,2542
807,1,2629,2829
808,1,2629,2471
809,1,2629,2513
810,1,2629,2496
811,1,2630,2724
812,1,2630,2505
813,1,2631,2575
814,1,2631,2294
815,1,2631,2582
816,1,2631,2629
817,1,2631,2634
818,1,2631,2331
819,1,2631,2471
820,1,2631,2513
821,1,2632,2575
822,1,2632,2294
823,1,2632,2582
824,1,2632,2629
825,1,2632,2331
826,1,2316,2775
827,1,2316,2872
828,1,2633,2554
829,1,2633,2558
830,1,2633,2563
831,1,2634,2631
832,1,2634,2775
833,1,2634,2872
834,1,2317,2664
835,1,2317,2370
836,1,2317,2753
837,1,2317,2766
838,1,2317,2771
839,1,2318,731
840,1,2318,2816
841,1,2639,731
842,1,2639,2705
843,1,2639,2747
844,1,2639,2748
845,1,2639,2816
846,1,2639,2847
847,1,2639,2849
848,1,2639,2486
849,1,2639,2850
850,1,2640,2583
851,1,2640,2664
852,1,2640,2724
853,1,2640,2397
854,1,2640,2764
855,1,2640,2766
856,1,2640,2771
857,1,2640,2505
858,1,2640,2875
859,1,2640,2211
860,1,2642,2719
861,1,2642,2854
862,1,2321,2340
863,1,2321,2659
864,1,2321,2351
865,1,2321,2762
866,1,2321,2763
867,1,2321,2764
868,1,2321,2765
869,1,2321,2766
870,1,2321,2768
871,1,2321,2769
872,1,2321,2770
873,1,2321,2771
874,1,2321,2427
875,1,2321,2793
876,1,2321,2794
877,1,2321,2459
878,1,523,23
879,1,523,2264
880,1,523,81
881,1,523,2557
882,1,2643,2575
883,1,2525,2406
884,1,2525,2872
885,1,2646,2575
886,1,2646,2629
887,1,2646,2526
888,1,2646,730
889,1,2646,731
890,1,2646,2658
891,1,2646,2342
892,1,2646,2351
893,1,2646,776
894,1,2646,2677
895,1,2646,853
896,1,2646,2535
897,1,2646,2724
898,1,2646,2397
899,1,2646,2729
900,1,2646,1216
901,1,2646,2732
902,1,2646,2762
903,1,2646,2764
904,1,2646,2765
905,1,2646,2766
906,1,2646,2768
907,1,2646,2769
908,1,2646,2542
909,1,2646,2505
910,1,2646,2875
911,1,2646,2211
912,1,2647,2296
913,1,2647,2677
914,1,2647,853
915,1,2647,2679
916,1,2647,2680
917,1,2647,2371
918,1,2647,2372
919,1,2647,2771
920,1,2324,2401
921,1,2324,2427
922,1,2325,2427
923,1,2325,2797
924,1,2648,2615
925,1,2649,2615
926,1,2331,2558
927,1,2331,2603
928,1,2331,2631
929,1,2331,2632
930,1,2331,2513
931,1,2652,2261
932,1,2652,2544
933,1,2652,2262
934,1,2652,2263
935,1,2653,2261
936,1,2653,2544
937,1,2653,2262
938,1,2653,2263
939,1,2653,2335
940,1,2653,2672
941,1,2653,2830
942,1,2334,2801
943,1,2335,2261
944,1,2335,2544
945,1,2335,2262
946,1,2335,2263
947,1,2335,2653
948,1,2335,2765
949,1,2336,731
950,1,2336,2672
951,1,2336,2729
952,1,2336,2735
953,1,2336,2792
954,1,2336,2763
955,1,2654,2669
956,1,2338,2765
957,1,2338,2768
958,1,2338,2442
959,1,2340,23
960,1,2340,2264
961,1,2340,2554
962,1,2340,80
963,1,2340,2555
964,1,2340,2558
965,1,2340,2563
966,1,2340,2321
967,1,2526,2301
968,1,2526,2593
969,1,2526,2594
970,1,2526,2646
971,1,2526,732
972,1,2526,2677
973,1,2526,853
974,1,2527,2301
975,1,2527,2593
976,1,2527,2594
977,1,2527,2527
978,1,2528,2301
979,1,2528,2593
980,1,2528,2594
981,1,2528,2528
982,1,2528,732
983,1,2528,2677
984,1,2529,2301
985,1,2529,2593
986,1,2529,2594
987,1,2529,2309
988,1,2529,730
989,1,2529,2658
990,1,2529,2675
991,1,2529,853
992,1,2529,2732
993,1,2529,2769
994,1,2529,2434
995,1,2529,2465
996,1,2656,2575
997,1,2656,2629
998,1,2656,2658
999,1,2656,732
1000,1,2656,2342
1001,1,2656,2351
1002,1,2656,776
1003,1,2656,2353
1004,1,2656,2677
1005,1,2656,853
1006,1,2656,2535
1007,1,2656,2724
1008,1,2656,1216
1009,1,2656,2732
1010,1,2656,2762
1011,1,2656,2763
1012,1,2656,2764
1013,1,2656,2765
1014,1,2656,2766
1015,1,2656,2768
1016,1,2656,2769
1017,1,2656,2542
1018,1,2656,2829
1019,1,2656,2471
1020,1,2656,2513
1021,1,730,2575
1022,1,730,2579
1023,1,730,2301
1024,1,730,2593
1025,1,730,2302
1026,1,730,2594
1027,1,730,2309
1028,1,730,2618
1029,1,730,2629
1030,1,730,2646
1031,1,730,2529
1032,1,730,2684
1033,1,730,2763
1034,1,730,2459
1035,1,730,2829
1036,1,730,2471
1037,1,730,2513
1038,1,2657,2575
1039,1,2657,2629
1040,1,2657,2658
1041,1,2657,732
1042,1,2657,2345
1043,1,2657,2677
1044,1,2657,853
1045,1,2657,2535
1046,1,2657,2724
1047,1,2657,1216
1048,1,2657,2732
1049,1,2657,2762
1050,1,2657,2763
1051,1,2657,2764
1052,1,2657,2765
1053,1,2657,2766
1054,1,2657,2768
1055,1,2657,2769
1056,1,2657,2542
1057,1,2657,2829
1058,1,2657,2471
1059,1,2657,2513
1060,1,2657,2505
1061,1,2657,2875
1062,1,731,23
1063,1,731,2273
1064,1,731,80
1065,1,731,2563
1066,1,731,2575
1067,1,731,2579
1068,1,731,2301
1069,1,731,2593
1070,1,731,2302
1071,1,731,2594
1072,1,731,322
1073,1,731,2607
1074,1,731,2309
1075,1,731,2618
1076,1,731,2629
1077,1,731,2318
1078,1,731,2639
1079,1,731,2646
1080,1,731,2336
1081,1,731,2734
1082,1,731,2763
1083,1,731,2765
1084,1,731,2469
1085,1,731,2829
1086,1,731,2471
1087,1,731,2513
1088,1,731,2865
1089,1,731,2493
1090,1,731,2866
1091,1,2658,2575
1092,1,2658,2579
1093,1,2658,2301
1094,1,2658,2593
1095,1,2658,2302
1096,1,2658,2594
1097,1,2658,2309
1098,1,2658,2618
1099,1,2658,2311
1100,1,2658,2646
1101,1,2658,2529
1102,1,2658,2656
1103,1,2658,2657
1104,1,2658,732
1105,1,2658,2660
1106,1,2658,2341
1107,1,2658,2342
1108,1,2658,2669
1109,1,2658,2846
1110,1,2658,2505
1111,1,732,2579
1112,1,732,2296
1113,1,732,2618
1114,1,732,2526
1115,1,732,2527
1116,1,732,2528
1117,1,732,2656
1118,1,732,2657
1119,1,732,2658
1120,1,732,2660
1121,1,732,2342
1122,1,732,2345
1123,1,732,2669
1124,1,732,2540
1125,1,732,2463
1126,1,2659,2554
1127,1,2659,80
1128,1,2659,2555
1129,1,2659,2558
1130,1,2659,2563
1131,1,2659,2579
1132,1,2659,2618
1133,1,2659,2311
1134,1,2659,2321
1135,1,2659,732
1136,1,2659,2659
1137,1,2659,2345
1138,1,2659,2846
1139,1,2660,2579
1140,1,2660,2610
1141,1,2660,2658
1142,1,2660,732
1143,1,2660,2660
1144,1,2660,2661
1145,1,2660,2662
1146,1,2660,2344
1147,1,2660,2345
1148,1,2660,2346
1149,1,2660,2669
1150,1,2660,2769
1151,1,2660,2777
1152,1,2660,2540
1153,1,2660,2846
1154,1,2341,2341
1155,1,2341,2661
1156,1,2341,2662
1157,1,2341,2344
1158,1,2341,2346
1159,1,2341,2769
1160,1,2341,2846
1161,1,2341,2849
1162,1,2342,2575
1163,1,2342,2301
1164,1,2342,2593
1165,1,2342,2302
1166,1,2342,2594
1167,1,2342,2646
1168,1,2342,2656
1169,1,2342,2658
1170,1,2342,732
1171,1,2342,2659
1172,1,2342,2660
1173,1,2342,2661
1174,1,2342,2662
1175,1,2342,2344
1176,1,2342,2346
1177,1,2342,2669
1178,1,2342,2777
1179,1,2342,2846
1180,1,2342,2849
1181,1,2661,23
1182,1,2661,2264
1183,1,2661,2579
1184,1,2661,2618
1185,1,2661,2660
1186,1,2661,2341
1187,1,2661,2342
1188,1,2661,2344
1189,1,2661,2346
1190,1,2661,2675
1191,1,2661,2677
1192,1,2661,853
1193,1,2661,2679
1194,1,2661,2680
1195,1,2661,2371
1196,1,2661,2372
1197,1,2661,2380
1198,1,2661,2721
1199,1,2661,2722
1200,1,2661,2765
1201,1,2661,2766
1202,1,2661,2767
1203,1,2661,2770
1204,1,2661,2771
1205,1,2661,2427
1206,1,2661,2435
1207,1,2661,2793
1208,1,2661,2794
1209,1,2662,23
1210,1,2662,2264
1211,1,2662,2557
1212,1,2662,2518
1213,1,2662,2285
1214,1,2662,2579
1215,1,2662,2580
1216,1,2662,2295
1217,1,2662,2618
1218,1,2662,2660
1219,1,2662,2341
1220,1,2662,2342
1221,1,2662,2675
1222,1,2662,2677
1223,1,2662,853
1224,1,2662,2679
1225,1,2662,2680
1226,1,2662,2371
1227,1,2662,2372
1228,1,2662,2699
1229,1,2662,2721
1230,1,2662,2722
1231,1,2662,2762
1232,1,2662,2763
1233,1,2662,2764
1234,1,2662,2768
1235,1,2662,2777
1236,1,2662,2846
1237,1,2344,2554
1238,1,2344,2518
1239,1,2344,2565
1240,1,2344,2285
1241,1,2344,2579
1242,1,2344,2580
1243,1,2344,2295
1244,1,2344,2296
1245,1,2344,322
1246,1,2344,2607
1247,1,2344,2618
1248,1,2344,2625
1249,1,2344,2314
1250,1,2344,2660
1251,1,2344,2341
1252,1,2344,2342
1253,1,2344,2661
1254,1,2344,2345
1255,1,2344,2540
1256,1,2345,2610
1257,1,2345,2657
1258,1,2345,732
1259,1,2345,2659
1260,1,2345,2660
1261,1,2345,2344
1262,1,2345,2346
1263,1,2345,2669
1264,1,2345,2769
1265,1,2345,2463
1266,1,2345,2849
1267,1,2346,23
1268,1,2346,2264
1269,1,2346,2557
1270,1,2346,2518
1271,1,2346,2285
1272,1,2346,2579
1273,1,2346,2580
1274,1,2346,2295
1275,1,2346,2296
1276,1,2346,2618
1277,1,2346,2660
1278,1,2346,2341
1279,1,2346,2342
1280,1,2346,2661
1281,1,2346,2345
1282,1,2346,2669
1283,1,2346,2675
1284,1,2346,2677
1285,1,2346,853
1286,1,2346,2679
1287,1,2346,2680
1288,1,2346,2371
1289,1,2346,2372
1290,1,2346,2699
1291,1,2346,2721
1292,1,2346,2722
1293,1,2346,2762
1294,1,2346,2763
1295,1,2346,2764
1296,1,2346,2768
1297,1,2346,2777
1298,1,2346,2846
1299,1,2664,2583
1300,1,2664,2317
1301,1,2664,2640
1302,1,2664,2724
1303,1,2664,2397
1304,1,2664,2505
1305,1,2664,2875
1306,1,2664,2211
1307,1,2665,2314
1308,1,2348,2541
1309,1,2349,2394
1310,1,2349,2864
1311,1,2667,2351
1312,1,2667,2677
1313,1,2667,853
1314,1,2667,2535
1315,1,2667,2724
1316,1,2667,2729
1317,1,2667,2732
1318,1,2667,2762
1319,1,2667,2763
1320,1,2667,2764
1321,1,2667,2765
1322,1,2667,2766
1323,1,2667,2768
1324,1,2667,2769
1325,1,2667,2829
1326,1,2667,2471
1327,1,2667,2513
1328,1,2351,23
1329,1,2351,2264
1330,1,2351,2554
1331,1,2351,80
1332,1,2351,2555
1333,1,2351,2558
1334,1,2351,2280
1335,1,2351,2563
1336,1,2351,2575
1337,1,2351,2301
1338,1,2351,2593
1339,1,2351,2594
1340,1,2351,2629
1341,1,2351,2321
1342,1,2351,2646
1343,1,2351,2656
1344,1,2351,2667
1345,1,2351,776
1346,1,2351,2353
1347,1,2351,2699
1348,1,2351,2535
1349,1,2351,2724
1350,1,2351,2732
1351,1,2351,2770
1352,1,2351,2771
1353,1,2351,2433
1354,1,2351,2435
1355,1,2351,2793
1356,1,2351,2794
1357,1,2351,2459
1358,1,2351,2542
1359,1,776,2301
1360,1,776,2593
1361,1,776,2594
1362,1,776,2629
1363,1,776,2646
1364,1,776,2656
1365,1,776,2351
1366,1,776,2535
1367,1,776,2505
1368,1,776,2875
1369,1,2353,2301
1370,1,2353,2593
1371,1,2353,2594
1372,1,2353,2629
1373,1,2353,2656
1374,1,2353,2351
1375,1,2353,776
1376,1,2353,1216
1377,1,2353,2732
1378,1,2353,2762
1379,1,2353,2763
1380,1,2353,2764
1381,1,2353,2765
